## [BeGaze]
## Converted from:	C:\dat\projects\gazeMapper\example_recordings\1_screen\begaze expt\dee-[ca73753a-291a-476c-9a91-bc41248a0c36]\dee-2-recording.idf
## Date:	04.11.2024 13:52:04
## Version:	BeGaze 3.7.59
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	3269
## Reversed:	none
## [Run]
## Subject:	dee
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L Pupil Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
2102563451	SMP	1	83.0000	68.0000	3.9000	78.0000	64.0000	3.7600	702.8900	349.0300	702.8900	349.0300	702.8900	349.0300	30.2970	-2.1440	-26.5560	-28.6410	-0.9760	-27.6670	-0.0697	-0.0391	0.9968	-0.0299	-0.0583	0.9979	00:00:27:08	
2102580156	SMP	1	83.0000	69.0000	3.9000	78.0000	66.0000	3.8000	703.0200	349.1500	703.0200	349.1500	703.0200	349.1500	30.2970	-2.1440	-26.5560	-28.6410	-0.9760	-27.6670	-0.0689	-0.0399	0.9968	-0.0309	-0.0576	0.9979	00:00:27:09	
2102596703	SMP	1	83.0000	69.0000	3.9000	78.0000	66.0000	3.8000	703.6200	349.4200	703.6200	349.4200	703.6200	349.4200	30.2970	-2.1440	-26.5560	-28.6410	-0.9760	-27.6670	-0.0692	-0.0396	0.9968	-0.0316	-0.0583	0.9978	00:00:27:09	
2102613363	SMP	1	83.0000	69.0000	3.9000	78.0000	66.0000	3.7800	702.4500	349.6300	702.4500	349.6300	702.4500	349.6300	30.2970	-2.1440	-26.5560	-28.6410	-0.9760	-27.6670	-0.0689	-0.0400	0.9968	-0.0300	-0.0583	0.9979	00:00:27:10	
2102629934	SMP	1	83.0000	68.0000	3.9000	78.0000	64.0000	3.8000	703.6800	348.6200	703.6800	348.6200	703.6800	348.6200	30.2980	-2.1440	-26.5560	-28.6410	-0.9760	-27.6670	-0.0695	-0.0389	0.9968	-0.0314	-0.0578	0.9978	00:00:27:10	
2102646580	SMP	1	81.0000	67.0000	3.8400	78.0000	64.0000	3.7000	721.7400	341.7800	721.7400	341.7800	721.7400	341.7800	30.2980	-2.1440	-26.5560	-28.6410	-0.9760	-27.6670	-0.0853	-0.0321	0.9958	-0.0458	-0.0530	0.9975	00:00:27:10	
2102663251	SMP	1	83.0000	63.0000	3.9800	78.0000	60.0000	3.7800	774.4300	296.0000	774.4300	296.0000	774.4300	296.0000	30.2980	-2.1440	-26.5560	-28.6410	-0.9760	-27.6670	-0.1316	0.0059	0.9913	-0.0858	-0.0150	0.9962	00:00:27:10	
2102679780	SMP	1	83.0000	63.0000	4.0200	78.0000	60.0000	3.7600	793.7900	274.0300	793.7900	274.0300	793.7900	274.0300	30.2980	-2.1440	-26.5560	-28.6410	-0.9760	-27.6680	-0.1471	0.0237	0.9888	-0.1011	0.0032	0.9949	00:00:27:11	
2102696534	SMP	1	84.0000	63.0000	4.0200	78.0000	60.0000	3.8200	794.5700	274.8500	794.5700	274.8500	794.5700	274.8500	30.2980	-2.1440	-26.5560	-28.6410	-0.9760	-27.6680	-0.1478	0.0235	0.9887	-0.1017	0.0020	0.9948	00:00:27:11	
2102713233	SMP	1	84.0000	63.0000	4.0200	78.0000	60.0000	3.8000	795.1500	274.6600	795.1500	274.6600	795.1500	274.6600	30.2980	-2.1440	-26.5560	-28.6410	-0.9760	-27.6680	-0.1474	0.0226	0.9888	-0.1031	0.0033	0.9947	00:00:27:12	
2102729934	SMP	1	84.0000	63.0000	4.0200	78.0000	60.0000	3.8400	795.8800	273.4000	795.8800	273.4000	795.8800	273.4000	30.2970	-2.1440	-26.5560	-28.6410	-0.9760	-27.6680	-0.1474	0.0227	0.9888	-0.1043	0.0052	0.9945	00:00:27:12	
2102746440	SMP	1	84.0000	63.0000	4.0400	78.0000	60.0000	3.8400	794.8600	274.1900	794.8600	274.1900	794.8600	274.1900	30.2970	-2.1440	-26.5560	-28.6410	-0.9760	-27.6680	-0.1471	0.0228	0.9889	-0.1029	0.0038	0.9947	00:00:27:12	
2102763225	SMP	1	84.0000	63.0000	4.0400	78.0000	60.0000	3.8200	795.5500	275.0900	795.5500	275.0900	795.5500	275.0900	30.2970	-2.1440	-26.5560	-28.6410	-0.9760	-27.6680	-0.1472	0.0218	0.9889	-0.1040	0.0034	0.9946	00:00:27:13	
2102779816	SMP	1	84.0000	63.0000	4.0200	78.0000	60.0000	3.8200	795.8100	272.9100	795.8100	272.9100	795.8100	272.9100	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1468	0.0230	0.9889	-0.1047	0.0057	0.9945	00:00:27:13	
2102796397	SMP	1	83.0000	63.0000	4.0200	78.0000	60.0000	3.8000	795.3900	271.1500	795.3900	271.1500	795.3900	271.1500	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1457	0.0242	0.9890	-0.1050	0.0074	0.9945	00:00:27:14	
2102813043	SMP	1	84.0000	63.0000	4.0400	78.0000	60.0000	3.8200	795.0300	273.1400	795.0300	273.1400	795.0300	273.1400	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1462	0.0237	0.9890	-0.1040	0.0047	0.9946	00:00:27:14	
2102829640	SMP	1	84.0000	63.0000	4.0400	78.0000	60.0000	3.8000	795.1200	271.0000	795.1200	271.0000	795.1200	271.0000	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1467	0.0238	0.9889	-0.1036	0.0081	0.9946	00:00:27:14	
2102846275	SMP	1	83.0000	63.0000	4.0400	78.0000	60.0000	3.8000	795.5900	271.7800	795.5900	271.7800	795.5900	271.7800	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1469	0.0233	0.9889	-0.1042	0.0073	0.9945	00:00:27:15	
2102863102	SMP	1	83.0000	62.0000	4.0200	78.0000	58.0000	3.7800	795.9700	269.8600	795.9700	269.8600	795.9700	269.8600	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1458	0.0244	0.9890	-0.1058	0.0093	0.9943	00:00:27:15	
2102879681	SMP	1	83.0000	63.0000	4.0400	78.0000	60.0000	3.8800	795.7400	271.2200	795.7400	271.2200	795.7400	271.2200	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1470	0.0246	0.9888	-0.1043	0.0069	0.9945	00:00:27:16	
2102896290	SMP	1	85.0000	63.0000	4.0600	78.0000	60.0000	3.8000	794.7900	269.9800	794.7900	269.9800	794.7900	269.9800	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1462	0.0252	0.9889	-0.1035	0.0083	0.9946	00:00:27:16	
2102912930	SMP	1	84.0000	62.0000	4.0200	80.0000	60.0000	3.8200	801.5000	268.4500	801.5000	268.4500	801.5000	268.4500	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1525	0.0274	0.9879	-0.1080	0.0085	0.9941	00:00:27:16	
2102929445	SMP	1	84.0000	63.0000	4.0600	78.0000	60.0000	3.7800	804.1300	261.4500	804.1300	261.4500	804.1300	261.4500	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1552	0.0335	0.9873	-0.1093	0.0138	0.9939	00:00:27:17	
2102946137	SMP	1	83.0000	63.0000	4.0400	78.0000	60.0000	3.8600	804.9400	263.0400	804.9400	263.0400	804.9400	263.0400	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1536	0.0312	0.9876	-0.1122	0.0136	0.9936	00:00:27:17	
2102962658	SMP	1	82.0000	63.0000	4.0400	76.0000	60.0000	3.8200	802.2700	262.1700	802.2700	262.1700	802.2700	262.1700	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1518	0.0318	0.9879	-0.1097	0.0144	0.9939	00:00:27:18	
2102979429	SMP	1	83.0000	61.0000	4.0000	78.0000	58.0000	3.8200	801.5300	262.7000	801.5300	262.7000	801.5300	262.7000	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1520	0.0328	0.9878	-0.1083	0.0125	0.9940	00:00:27:18	
2102996145	SMP	1	82.0000	62.0000	3.9600	78.0000	60.0000	3.7800	799.3800	263.5100	799.3800	263.5100	799.3800	263.5100	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1519	0.0309	0.9879	-0.1049	0.0131	0.9944	00:00:27:19	
2103012621	SMP	1	83.0000	61.0000	4.0000	78.0000	58.0000	3.7800	797.5600	263.7700	797.5600	263.7700	797.5600	263.7700	30.2970	-2.1440	-26.5550	-28.6400	-0.9760	-27.6680	-0.1495	0.0326	0.9882	-0.1044	0.0110	0.9945	00:00:27:19	
2103029279	SMP	1	82.0000	61.0000	4.0000	76.0000	58.0000	3.7400	795.4600	265.8300	795.4600	265.8300	795.4600	265.8300	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1478	0.0306	0.9886	-0.1028	0.0096	0.9947	00:00:27:20	
2103046112	SMP	1	81.0000	62.0000	3.9200	76.0000	60.0000	3.7800	792.7300	264.1300	792.7300	264.1300	792.7300	264.1300	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1446	0.0318	0.9890	-0.1015	0.0112	0.9948	00:00:27:20	
2103062607	SMP	1	81.0000	61.0000	3.9600	76.0000	58.0000	3.7400	793.0600	264.1500	793.0600	264.1500	793.0600	264.1500	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1453	0.0319	0.9889	-0.1013	0.0110	0.9948	00:00:27:21	
2103079316	SMP	1	81.0000	60.0000	3.8600	76.0000	58.0000	3.7400	790.9600	265.5600	790.9600	265.5600	790.9600	265.5600	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1428	0.0312	0.9893	-0.1005	0.0095	0.9949	00:00:27:21	
2103095824	SMP	1	81.0000	60.0000	3.8400	76.0000	58.0000	3.7000	790.6400	263.9700	790.6400	263.9700	790.6400	263.9700	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1428	0.0329	0.9892	-0.0999	0.0103	0.9950	00:00:27:21	
2103112407	SMP	1	80.0000	60.0000	3.8600	74.0000	58.0000	3.7200	790.3300	266.0600	790.3300	266.0600	790.3300	266.0600	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1427	0.0313	0.9893	-0.0996	0.0085	0.9950	00:00:27:22	
2103129123	SMP	1	80.0000	60.0000	3.8600	74.0000	58.0000	3.7200	791.5500	266.5200	791.5500	266.5200	791.5500	266.5200	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1431	0.0313	0.9892	-0.1012	0.0079	0.9948	00:00:27:22	
2103145754	SMP	1	81.0000	60.0000	3.8800	76.0000	58.0000	3.7200	790.8500	266.1500	790.8500	266.1500	790.8500	266.1500	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1435	0.0313	0.9892	-0.0996	0.0084	0.9950	00:00:27:22	
2103162273	SMP	1	80.0000	60.0000	3.8400	74.0000	58.0000	3.7000	791.5100	266.7000	791.5100	266.7000	791.5100	266.7000	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1438	0.0316	0.9891	-0.1004	0.0072	0.9949	00:00:27:23	
2103178994	SMP	1	80.0000	59.0000	3.8400	74.0000	56.0000	3.6200	791.2000	263.8700	791.2000	263.8700	791.2000	263.8700	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1446	0.0321	0.9890	-0.0990	0.0113	0.9950	00:00:27:23	
2103195871	SMP	1	79.0000	60.0000	3.8400	74.0000	58.0000	3.6200	791.2700	264.3600	791.2700	264.3600	791.2700	264.3600	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1448	0.0320	0.9890	-0.0989	0.0107	0.9950	00:00:27:23	
2103212295	SMP	1	78.0000	59.0000	3.8000	74.0000	56.0000	3.6400	790.9500	263.0800	790.9500	263.0800	790.9500	263.0800	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1445	0.0332	0.9889	-0.0986	0.0115	0.9951	00:00:28:00	
2103228972	SMP	1	78.0000	59.0000	3.8200	74.0000	56.0000	3.6000	791.6000	263.5500	791.6000	263.5500	791.6000	263.5500	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1444	0.0332	0.9890	-0.0998	0.0108	0.9950	00:00:28:00	
2103245699	SMP	1	78.0000	59.0000	3.7400	74.0000	56.0000	3.6000	791.5000	264.3900	791.5000	264.3900	791.5000	264.3900	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1443	0.0327	0.9890	-0.0997	0.0099	0.9950	00:00:28:01	
2103262255	SMP	1	78.0000	58.0000	3.7400	74.0000	56.0000	3.6200	792.1500	264.4600	792.1500	264.4600	792.1500	264.4600	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1442	0.0320	0.9890	-0.1010	0.0105	0.9948	00:00:28:01	
2103278985	SMP	1	78.0000	58.0000	3.7400	74.0000	56.0000	3.5800	791.0600	264.4700	791.0600	264.4700	791.0600	264.4700	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1449	0.0327	0.9889	-0.0984	0.0098	0.9951	00:00:28:01	
2103295510	SMP	1	78.0000	59.0000	3.7400	74.0000	56.0000	3.5800	791.6700	264.7300	791.6700	264.7300	791.6700	264.7300	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1445	0.0322	0.9890	-0.0998	0.0098	0.9950	00:00:28:01	
2103312024	SMP	1	78.0000	58.0000	3.7000	74.0000	56.0000	3.6000	789.5300	264.1300	789.5300	264.1300	789.5300	264.1300	30.2970	-2.1440	-26.5550	-28.6390	-0.9760	-27.6680	-0.1425	0.0320	0.9893	-0.0984	0.0110	0.9951	00:00:28:02	
2103328824	SMP	1	77.0000	58.0000	3.7000	72.0000	56.0000	3.5800	791.5100	263.1500	791.5100	263.1500	791.5100	263.1500	30.2970	-2.1440	-26.5540	-28.6390	-0.9760	-27.6680	-0.1431	0.0331	0.9892	-0.1009	0.0115	0.9948	00:00:28:02	
2103345302	SMP	1	77.0000	57.0000	3.6600	74.0000	56.0000	3.5600	791.6200	263.0800	791.6200	263.0800	791.6200	263.0800	30.2970	-2.1440	-26.5540	-28.6380	-0.9760	-27.6680	-0.1447	0.0340	0.9889	-0.0995	0.0107	0.9950	00:00:28:03	
2103362093	SMP	1	76.0000	57.0000	3.6800	72.0000	56.0000	3.6200	792.0400	262.2700	792.0400	262.2700	792.0400	262.2700	30.2970	-2.1440	-26.5540	-28.6380	-0.9760	-27.6680	-0.1443	0.0339	0.9890	-0.1005	0.0121	0.9949	00:00:28:03	
2103378822	SMP	1	77.0000	57.0000	3.6800	72.0000	56.0000	3.5800	791.0500	264.7000	791.0500	264.7000	791.0500	264.7000	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1438	0.0320	0.9891	-0.0996	0.0101	0.9950	00:00:28:03	
2103395340	SMP	1	76.0000	57.0000	3.6800	72.0000	56.0000	3.5800	791.0700	263.5400	791.0700	263.5400	791.0700	263.5400	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1427	0.0328	0.9892	-0.1007	0.0112	0.9949	00:00:28:04	
2103411938	SMP	1	76.0000	57.0000	3.6600	72.0000	56.0000	3.5600	791.2300	263.4000	791.2300	263.4000	791.2300	263.4000	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1421	0.0330	0.9893	-0.1015	0.0112	0.9948	00:00:28:05	
2103428764	SMP	1	76.0000	57.0000	3.6800	72.0000	56.0000	3.5400	790.0000	262.9700	790.0000	262.9700	790.0000	262.9700	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1422	0.0344	0.9892	-0.0994	0.0105	0.9950	00:00:28:05	
2103445275	SMP	1	76.0000	57.0000	3.6800	72.0000	56.0000	3.6200	791.6300	261.6300	791.6300	261.6300	791.6300	261.6300	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1416	0.0354	0.9893	-0.1027	0.0117	0.9947	00:00:28:05	
2103461796	SMP	1	76.0000	57.0000	3.6800	72.0000	56.0000	3.6000	790.6600	262.2200	790.6600	262.2200	790.6600	262.2200	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1422	0.0341	0.9893	-0.1004	0.0120	0.9949	00:00:28:06	
2103478592	SMP	1	76.0000	57.0000	3.6400	72.0000	56.0000	3.5400	790.4000	260.1000	790.4000	260.1000	790.4000	260.1000	30.2970	-2.1430	-26.5540	-28.6380	-0.9770	-27.6680	-0.1414	0.0348	0.9894	-0.1008	0.0148	0.9948	00:00:28:06	
2103495046	SMP	1	76.0000	57.0000	3.6600	72.0000	56.0000	3.5800	790.8200	261.0100	790.8200	261.0100	790.8200	261.0100	30.2970	-2.1430	-26.5540	-28.6380	-0.9770	-27.6680	-0.1424	0.0352	0.9892	-0.1004	0.0128	0.9949	00:00:28:07	
2103512001	SMP	1	76.0000	57.0000	3.6600	72.0000	56.0000	3.5600	790.3600	261.3000	790.3600	261.3000	790.3600	261.3000	30.2970	-2.1430	-26.5540	-28.6380	-0.9770	-27.6680	-0.1405	0.0330	0.9895	-0.1017	0.0146	0.9947	00:00:28:07	
2103528402	SMP	1	76.0000	56.0000	3.6000	72.0000	54.0000	3.4200	799.7600	281.9700	799.7600	281.9700	799.7600	281.9700	30.2970	-2.1430	-26.5540	-28.6380	-0.9770	-27.6680	-0.1507	0.0178	0.9884	-0.1075	-0.0039	0.9942	00:00:28:08	
2103545097	SMP	1	77.0000	62.0000	3.6000	72.0000	60.0000	3.4200	824.3500	362.0000	824.3500	362.0000	824.3500	362.0000	30.2970	-2.1430	-26.5540	-28.6380	-0.9770	-27.6680	-0.1802	-0.0504	0.9823	-0.1209	-0.0672	0.9904	00:00:28:08	
2103561692	SMP	1	78.0000	64.0000	3.5800	74.0000	62.0000	3.4600	819.6900	389.2500	819.6900	389.2500	819.6900	389.2500	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1766	-0.0722	0.9816	-0.1177	-0.0907	0.9889	00:00:28:08	
2103578276	SMP	1	78.0000	63.0000	3.5400	76.0000	62.0000	3.5000	819.1500	383.6700	819.1500	383.6700	819.1500	383.6700	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1729	-0.0678	0.9826	-0.1204	-0.0859	0.9890	00:00:28:09	
2103595006	SMP	1	78.0000	63.0000	3.5600	76.0000	62.0000	3.4800	819.6900	384.5700	819.6900	384.5700	819.6900	384.5700	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1728	-0.0674	0.9826	-0.1215	-0.0877	0.9887	00:00:28:09	
2103611551	SMP	1	78.0000	64.0000	3.6000	74.0000	62.0000	3.4800	818.6200	384.1900	818.6200	384.1900	818.6200	384.1900	30.2970	-2.1430	-26.5540	-28.6380	-0.9760	-27.6680	-0.1710	-0.0681	0.9829	-0.1215	-0.0864	0.9888	00:00:28:10	
2103628240	SMP	1	78.0000	65.0000	3.6000	74.0000	62.0000	3.4800	817.1800	384.1900	817.1800	384.1900	817.1800	384.1900	30.2970	-2.1430	-26.5540	-28.6370	-0.9760	-27.6680	-0.1697	-0.0681	0.9832	-0.1205	-0.0865	0.9889	00:00:28:10	
2103644854	SMP	1	78.0000	64.0000	3.6000	74.0000	62.0000	3.4800	817.4900	382.9000	817.4900	382.9000	817.4900	382.9000	30.2970	-2.1430	-26.5540	-28.6370	-0.9760	-27.6690	-0.1697	-0.0671	0.9832	-0.1210	-0.0853	0.9890	00:00:28:10	
2103661422	SMP	1	78.0000	64.0000	3.6200	74.0000	62.0000	3.4800	817.2700	382.2500	817.2700	382.2500	817.2700	382.2500	30.2970	-2.1430	-26.5540	-28.6370	-0.9760	-27.6690	-0.1699	-0.0662	0.9832	-0.1204	-0.0851	0.9891	00:00:28:11	
2103678201	SMP	1	79.0000	65.0000	3.6200	76.0000	64.0000	3.5600	816.6800	381.4400	816.6800	381.4400	816.6800	381.4400	30.2970	-2.1430	-26.5540	-28.6370	-0.9760	-27.6690	-0.1686	-0.0660	0.9835	-0.1207	-0.0841	0.9891	00:00:28:11	
2103694873	SMP	1	80.0000	65.0000	3.6200	76.0000	64.0000	3.5600	816.2200	381.8200	816.2200	381.8200	816.2200	381.8200	30.2970	-2.1430	-26.5530	-28.6370	-0.9760	-27.6690	-0.1676	-0.0657	0.9837	-0.1210	-0.0849	0.9890	00:00:28:11	
2103711403	SMP	1	80.0000	65.0000	3.6400	76.0000	64.0000	3.5800	814.3800	379.5700	814.3800	379.5700	814.3800	379.5700	30.2970	-2.1440	-26.5530	-28.6370	-0.9750	-27.6690	-0.1666	-0.0645	0.9839	-0.1189	-0.0825	0.9895	00:00:28:12	
2103728130	SMP	1	80.0000	65.0000	3.6800	76.0000	64.0000	3.5600	814.1500	379.3000	814.1500	379.3000	814.1500	379.3000	30.2970	-2.1440	-26.5530	-28.6370	-0.9750	-27.6690	-0.1649	-0.0638	0.9843	-0.1202	-0.0827	0.9893	00:00:28:12	
2103744743	SMP	1	80.0000	65.0000	3.6400	76.0000	64.0000	3.5800	811.7800	379.5200	811.7800	379.5200	811.7800	379.5200	30.2970	-2.1440	-26.5530	-28.6370	-0.9750	-27.6690	-0.1634	-0.0646	0.9845	-0.1179	-0.0823	0.9896	00:00:28:12	
2103761293	SMP	1	79.0000	64.0000	3.6600	76.0000	62.0000	3.5400	810.8700	377.7300	810.8700	377.7300	810.8700	377.7300	30.2970	-2.1440	-26.5520	-28.6370	-0.9750	-27.6690	-0.1623	-0.0634	0.9847	-0.1174	-0.0805	0.9898	00:00:28:13	
2103778003	SMP	1	82.0000	67.0000	3.7800	78.0000	64.0000	3.5800	810.8000	378.1000	810.8000	378.1000	810.8000	378.1000	30.2970	-2.1440	-26.5520	-28.6370	-0.9750	-27.6700	-0.1625	-0.0632	0.9847	-0.1171	-0.0814	0.9898	00:00:28:13	
2103794533	SMP	1	81.0000	66.0000	3.7400	78.0000	64.0000	3.6200	807.0400	372.0300	807.0400	372.0300	807.0400	372.0300	30.2970	-2.1450	-26.5520	-28.6370	-0.9750	-27.6700	-0.1588	-0.0577	0.9856	-0.1145	-0.0769	0.9905	00:00:28:14	
2103811194	SMP	1	80.0000	64.0000	3.7400	76.0000	62.0000	3.6000	806.6700	366.5500	806.6700	366.5500	806.6700	366.5500	30.2970	-2.1440	-26.5520	-28.6370	-0.9750	-27.6700	-0.1593	-0.0536	0.9858	-0.1132	-0.0719	0.9910	00:00:28:14	
2103827905	SMP	1	81.0000	65.0000	3.7200	78.0000	64.0000	3.6200	806.8700	366.9000	806.8700	366.9000	806.8700	366.9000	30.2970	-2.1450	-26.5520	-28.6370	-0.9750	-27.6700	-0.1589	-0.0542	0.9858	-0.1140	-0.0718	0.9909	00:00:28:15	
2103844582	SMP	1	82.0000	66.0000	3.7600	78.0000	64.0000	3.6200	806.6000	366.2900	806.6000	366.2900	806.6000	366.2900	30.2970	-2.1450	-26.5510	-28.6370	-0.9750	-27.6700	-0.1583	-0.0527	0.9860	-0.1141	-0.0723	0.9908	00:00:28:15	
2103861182	SMP	1	82.0000	68.0000	3.7800	78.0000	66.0000	3.6200	805.0300	366.7600	805.0300	366.7600	805.0300	366.7600	30.2970	-2.1450	-26.5510	-28.6360	-0.9740	-27.6700	-0.1566	-0.0542	0.9862	-0.1133	-0.0717	0.9910	00:00:28:16	
2103877769	SMP	1	82.0000	68.0000	3.8200	78.0000	66.0000	3.6400	805.6500	366.1700	805.6500	366.1700	805.6500	366.1700	30.2970	-2.1450	-26.5510	-28.6360	-0.9740	-27.6700	-0.1572	-0.0541	0.9861	-0.1137	-0.0708	0.9910	00:00:28:16	
2103894416	SMP	1	82.0000	68.0000	3.8200	78.0000	66.0000	3.6400	805.7000	366.7900	805.7000	366.7900	805.7000	366.7900	30.2970	-2.1450	-26.5510	-28.6360	-0.9740	-27.6710	-0.1575	-0.0540	0.9861	-0.1135	-0.0719	0.9909	00:00:28:16	
2103911005	SMP	1	82.0000	68.0000	3.8000	78.0000	66.0000	3.6800	806.8300	365.9600	806.8300	365.9600	806.8300	365.9600	30.2970	-2.1450	-26.5500	-28.6360	-0.9740	-27.6710	-0.1585	-0.0536	0.9859	-0.1142	-0.0709	0.9909	00:00:28:16	
2103927669	SMP	1	82.0000	68.0000	3.8000	78.0000	66.0000	3.6800	806.1400	365.8900	806.1400	365.8900	806.1400	365.8900	30.2970	-2.1450	-26.5500	-28.6360	-0.9740	-27.6710	-0.1577	-0.0529	0.9861	-0.1140	-0.0714	0.9909	00:00:28:17	
2103944287	SMP	1	82.0000	68.0000	3.8200	78.0000	66.0000	3.7000	806.4400	366.0500	806.4400	366.0500	806.4400	366.0500	30.2970	-2.1460	-26.5500	-28.6360	-0.9740	-27.6710	-0.1575	-0.0531	0.9861	-0.1147	-0.0715	0.9908	00:00:28:17	
2103960982	SMP	1	82.0000	68.0000	3.8000	78.0000	66.0000	3.6600	806.6300	364.8700	806.6300	364.8700	806.6300	364.8700	30.2970	-2.1460	-26.5500	-28.6360	-0.9740	-27.6710	-0.1582	-0.0524	0.9860	-0.1142	-0.0703	0.9910	00:00:28:18	
2103977623	SMP	1	83.0000	68.0000	3.8600	78.0000	66.0000	3.7600	808.2200	364.8300	808.2200	364.8300	808.2200	364.8300	30.2970	-2.1460	-26.5500	-28.6360	-0.9740	-27.6710	-0.1587	-0.0526	0.9859	-0.1163	-0.0700	0.9907	00:00:28:18	
2103994289	SMP	1	82.0000	67.0000	3.8400	78.0000	64.0000	3.6800	807.5100	364.4600	807.5100	364.4600	807.5100	364.4600	30.2970	-2.1460	-26.5490	-28.6360	-0.9740	-27.6710	-0.1584	-0.0521	0.9860	-0.1155	-0.0699	0.9909	00:00:28:18	
2104010881	SMP	1	82.0000	67.0000	3.8000	78.0000	64.0000	3.6800	807.8100	363.8000	807.8100	363.8000	807.8100	363.8000	30.2970	-2.1460	-26.5490	-28.6360	-0.9730	-27.6710	-0.1586	-0.0520	0.9860	-0.1157	-0.0689	0.9909	00:00:28:19	
2104027680	SMP	1	82.0000	67.0000	3.8600	78.0000	64.0000	3.7200	807.2400	363.6600	807.2400	363.6600	807.2400	363.6600	30.2970	-2.1460	-26.5490	-28.6360	-0.9730	-27.6720	-0.1578	-0.0519	0.9861	-0.1156	-0.0687	0.9909	00:00:28:19	
